"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
342105,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342105","Pterygioteuthis microlampas","S. S. Berry, 1913","accepted",NA,220,"Species",342105,"Pterygioteuthis microlampas","S. S. Berry, 1913",138422,"Animalia","Mollusca","Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","MolluscaBase eds. (2025). MolluscaBase. Pterygioteuthis microlampas S. S. Berry, 1913. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342105 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342105",1,NA,0,0,NA,"exact","2022-10-10T02:39:54.500Z"
342242,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342242","Pyroteuthis addolux","R. E. Young, 1972","accepted",NA,220,"Species",342242,"Pyroteuthis addolux","R. E. Young, 1972",138423,"Animalia","Mollusca","Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis","MolluscaBase eds. (2025). MolluscaBase. Pyroteuthis addolux R. E. Young, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342242 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342242",1,NA,0,0,NA,"exact","2016-06-11T23:30:29.807Z"
157031,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=157031","Pyroteuthis margaritifera","(Rüppell, 1844)","accepted",NA,220,"Species",157031,"Pyroteuthis margaritifera","(Rüppell, 1844)",138423,"Animalia","Mollusca","Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis","MolluscaBase eds. (2025). MolluscaBase. Pyroteuthis margaritifera (Rüppell, 1844). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157031 on 2025-06-19","urn:lsid:marinespecies.org:taxname:157031",1,0,0,0,NA,"exact","2022-08-25T20:04:36.120Z"
342243,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342243","Pyroteuthis serrata","Riddell, 1985","accepted",NA,220,"Species",342243,"Pyroteuthis serrata","Riddell, 1985",138423,"Animalia","Mollusca","Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis","MolluscaBase eds. (2025). MolluscaBase. Pyroteuthis serrata Riddell, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342243 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342243",1,NA,0,0,NA,"exact","2016-06-11T23:30:29.807Z"
342388,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342388","Sepiadarium auritum","G. C. Robson, 1914","accepted",NA,220,"Species",342388,"Sepiadarium auritum","G. C. Robson, 1914",341458,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepiadarium","MolluscaBase eds. (2025). MolluscaBase. Sepiadarium auritum G. C. Robson, 1914. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342388 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342388",1,NA,0,0,NA,"exact","2022-08-27T09:38:30.867Z"
342389,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342389","Sepiadarium austrinum","S. S. Berry, 1921","accepted",NA,220,"Species",342389,"Sepiadarium austrinum","S. S. Berry, 1921",341458,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepiadarium","MolluscaBase eds. (2025). MolluscaBase. Sepiadarium austrinum S. S. Berry, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342389 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342389",1,NA,0,0,NA,"exact","2022-10-11T02:12:15.957Z"
342390,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342390","Sepiadarium gracilis","G. L. Voss, 1962","accepted",NA,220,"Species",342390,"Sepiadarium gracilis","G. L. Voss, 1962",341458,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepiadarium","MolluscaBase eds. (2025). MolluscaBase. Sepiadarium gracilis G. L. Voss, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342390 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342390",1,NA,0,0,NA,"exact","2023-06-16T23:08:52.510Z"
342391,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342391","Sepiadarium kochii","Steenstrup, 1881","accepted",NA,220,"Species",342391,"Sepiadarium kochii","Steenstrup, 1881",341458,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepiadarium","MolluscaBase eds. (2025). MolluscaBase. Sepiadarium kochii Steenstrup, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342391 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342391",1,NA,0,0,NA,"exact","2017-11-16T07:04:51.087Z"
342393,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342393","Sepiadarium nipponianum","S. S. Berry, 1932","accepted",NA,220,"Species",342393,"Sepiadarium nipponianum","S. S. Berry, 1932",341458,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepiadarium","MolluscaBase eds. (2025). MolluscaBase. Sepiadarium nipponianum S. S. Berry, 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342393 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342393",1,NA,0,0,NA,"exact","2022-10-11T02:12:15.957Z"
1578420,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1578420","Sepioloidea jaelae","J. M. Santos, Bolstad & Braid, 2022","accepted",NA,220,"Species",1578420,"Sepioloidea jaelae","J. M. Santos, Bolstad & Braid, 2022",341459,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepioloidea","MolluscaBase eds. (2025). MolluscaBase. Sepioloidea jaelae J. M. Santos, Bolstad & Braid, 2022. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1578420 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1578420",1,0,0,0,0,"exact","2022-04-17T05:52:11.357Z"
342394,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342394","Sepioloidea lineolata","(Quoy & Gaimard, 1832)","accepted",NA,220,"Species",342394,"Sepioloidea lineolata","(Quoy & Gaimard, 1832)",341459,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepioloidea","MolluscaBase eds. (2025). MolluscaBase. Sepioloidea lineolata (Quoy & Gaimard, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342394 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342394",1,NA,0,0,NA,"exact","2016-06-02T07:11:24.233Z"
557227,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=557227","Sepioloidea magna","A. Reid, 2009","accepted",NA,220,"Species",557227,"Sepioloidea magna","A. Reid, 2009",341459,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepioloidea","MolluscaBase eds. (2025). MolluscaBase. Sepioloidea magna A. Reid, 2009. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=557227 on 2025-06-19","urn:lsid:marinespecies.org:taxname:557227",1,NA,0,0,NA,"exact","2016-06-02T07:11:24.233Z"
342395,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342395","Sepioloidea pacifica","(T. W. Kirk, 1882)","accepted",NA,220,"Species",342395,"Sepioloidea pacifica","(T. W. Kirk, 1882)",341459,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepioloidea","MolluscaBase eds. (2025). MolluscaBase. Sepioloidea pacifica (T. W. Kirk, 1882). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342395 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342395",1,NA,0,0,NA,"exact","2022-09-25T08:09:11.290Z"
1578422,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1578422","Sepioloidea virgilioi","J. M. Santos, Bolstad & Braid, 2022","accepted",NA,220,"Species",1578422,"Sepioloidea virgilioi","J. M. Santos, Bolstad & Braid, 2022",341459,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiadariidae","Sepioloidea","MolluscaBase eds. (2025). MolluscaBase. Sepioloidea virgilioi J. M. Santos, Bolstad & Braid, 2022. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1578422 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1578422",1,0,0,0,0,"exact","2022-04-17T05:52:11.357Z"
1666971,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666971","Acanthosepion aculeatum","(A. d'Orbigny, 1835)","accepted",NA,220,"Species",1666971,"Acanthosepion aculeatum","(A. d'Orbigny, 1835)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion aculeatum (A. d'Orbigny, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666971 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666971",1,0,0,0,0,"exact","2024-02-14T05:38:36.717Z"
1666973,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666973","Acanthosepion ellipticum","(Hoyle, 1885)","accepted",NA,220,"Species",1666973,"Acanthosepion ellipticum","(Hoyle, 1885)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion ellipticum (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666973 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666973",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666974,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666974","Acanthosepion esculentum","(Hoyle, 1885)","accepted",NA,220,"Species",1666974,"Acanthosepion esculentum","(Hoyle, 1885)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion esculentum (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666974 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666974",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666975,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666975","Acanthosepion lycidas","(J. E. Gray, 1849)","accepted",NA,220,"Species",1666975,"Acanthosepion lycidas","(J. E. Gray, 1849)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion lycidas (J. E. Gray, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666975 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666975",1,0,0,0,NA,"exact","2024-01-02T17:18:06.773Z"
1666972,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666972","Acanthosepion pharaonis","(Ehrenberg, 1831)","accepted",NA,220,"Species",1666972,"Acanthosepion pharaonis","(Ehrenberg, 1831)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion pharaonis (Ehrenberg, 1831). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666972 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666972",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666976,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666976","Acanthosepion ramani","(Neethiselvan, 2001)","accepted",NA,220,"Species",1666976,"Acanthosepion ramani","(Neethiselvan, 2001)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion ramani (Neethiselvan, 2001). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666976 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666976",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666977,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666977","Acanthosepion recurvirostrum","(Steenstrup, 1875)","accepted",NA,220,"Species",1666977,"Acanthosepion recurvirostrum","(Steenstrup, 1875)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion recurvirostrum (Steenstrup, 1875). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666977 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666977",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666981,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666981","Acanthosepion smithi","(Hoyle, 1885)","accepted",NA,220,"Species",1666981,"Acanthosepion smithi","(Hoyle, 1885)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion smithi (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666981 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666981",1,0,0,0,NA,"exact","2023-06-18T20:39:32.763Z"
1666984,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666984","Acanthosepion stelliferum","(Khomenko & Khromov, 1984)","accepted",NA,220,"Species",1666984,"Acanthosepion stelliferum","(Khomenko & Khromov, 1984)",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion stelliferum (Khomenko & Khromov, 1984). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666984 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666984",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
342506,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342506","Acanthosepion whitleyanum","Iredale, 1926","accepted",NA,220,"Species",342506,"Acanthosepion whitleyanum","Iredale, 1926",341769,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Acanthosepion","MolluscaBase eds. (2025). MolluscaBase. Acanthosepion whitleyanum Iredale, 1926. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342506 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342506",1,0,0,0,NA,"exact","2023-06-20T21:34:10.993Z"
1666995,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666995","Ascarosepion apama","(J. E. Gray, 1849)","accepted",NA,220,"Species",1666995,"Ascarosepion apama","(J. E. Gray, 1849)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion apama (J. E. Gray, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666995 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666995",1,0,0,0,NA,"exact","2024-08-29T23:16:41.667Z"
1666996,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666996","Ascarosepion bandense","(Adam, 1939)","accepted",NA,220,"Species",1666996,"Ascarosepion bandense","(Adam, 1939)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion bandense (Adam, 1939). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666996 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666996",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667001,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667001","Ascarosepion cultratum","(Hoyle, 1885)","accepted",NA,220,"Species",1667001,"Ascarosepion cultratum","(Hoyle, 1885)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion cultratum (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667001 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667001",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667265,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667265","Ascarosepion filibrachia","(A. Reid & Lu, 2005)","accepted",NA,220,"Species",1667265,"Ascarosepion filibrachia","(A. Reid & Lu, 2005)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion filibrachia (A. Reid & Lu, 2005). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667265 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667265",1,0,0,0,NA,"exact","2023-06-20T21:34:10.993Z"
1667002,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667002","Ascarosepion latimanus","(Quoy & Gaimard, 1832)","accepted",NA,220,"Species",1667002,"Ascarosepion latimanus","(Quoy & Gaimard, 1832)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion latimanus (Quoy & Gaimard, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667002 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667002",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1666994,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666994","Ascarosepion mestus","(Gray, 1849)","accepted",NA,220,"Species",1666994,"Ascarosepion mestus","(Gray, 1849)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion mestus (Gray, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1666994 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1666994",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667017,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667017","Ascarosepion novaehollandiae","(Hoyle, 1909)","accepted",NA,220,"Species",1667017,"Ascarosepion novaehollandiae","(Hoyle, 1909)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion novaehollandiae (Hoyle, 1909). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667017 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667017",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667020,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667020","Ascarosepion opiparum","(Iredale, 1926)","accepted",NA,220,"Species",1667020,"Ascarosepion opiparum","(Iredale, 1926)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion opiparum (Iredale, 1926). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667020 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667020",1,0,0,0,NA,"exact","2023-06-20T21:34:10.993Z"
1667025,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667025","Ascarosepion papuense","(Hoyle, 1885)","accepted",NA,220,"Species",1667025,"Ascarosepion papuense","(Hoyle, 1885)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion papuense (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667025 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667025",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667026,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667026","Ascarosepion pfefferi","(Hoyle, 1885)","accepted",NA,220,"Species",1667026,"Ascarosepion pfefferi","(Hoyle, 1885)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion pfefferi (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667026 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667026",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667027,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667027","Ascarosepion plangon","(J. E. Gray, 1849)","accepted",NA,220,"Species",1667027,"Ascarosepion plangon","(J. E. Gray, 1849)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion plangon (J. E. Gray, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667027 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667027",1,0,0,0,NA,"exact","2025-01-30T20:48:07.883Z"
1667028,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667028","Ascarosepion rozella","(Iredale, 1926)","accepted",NA,220,"Species",1667028,"Ascarosepion rozella","(Iredale, 1926)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion rozella (Iredale, 1926). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667028 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667028",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667036,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667036","Ascarosepion tullbergi","(Appellöf, 1886)","accepted",NA,220,"Species",1667036,"Ascarosepion tullbergi","(Appellöf, 1886)",876727,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","MolluscaBase eds. (2025). MolluscaBase. Ascarosepion tullbergi (Appellöf, 1886). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667036 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667036",1,0,0,0,NA,"exact","2023-06-19T06:30:49.567Z"
1667118,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667118","Aurosepina arabica","(Massy, 1916)","accepted",NA,220,"Species",1667118,"Aurosepina arabica","(Massy, 1916)",1667117,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Aurosepina","MolluscaBase eds. (2025). MolluscaBase. Aurosepina arabica (Massy, 1916). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667118 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667118",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667120,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667120","Decorisepia australis","(Quoy & Gaimard, 1832)","accepted",NA,220,"Species",1667120,"Decorisepia australis","(Quoy & Gaimard, 1832)",877074,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Decorisepia","MolluscaBase eds. (2025). MolluscaBase. Decorisepia australis (Quoy & Gaimard, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667120 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667120",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667119,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667119","Decorisepia hedleyi","(S. S. Berry, 1918)","accepted",NA,220,"Species",1667119,"Decorisepia hedleyi","(S. S. Berry, 1918)",877074,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Decorisepia","MolluscaBase eds. (2025). MolluscaBase. Decorisepia hedleyi (S. S. Berry, 1918). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667119 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667119",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667121,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667121","Decorisepia madokai","(Adam, 1939)","accepted",NA,220,"Species",1667121,"Decorisepia madokai","(Adam, 1939)",877074,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Decorisepia","MolluscaBase eds. (2025). MolluscaBase. Decorisepia madokai (Adam, 1939). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667121 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667121",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667123,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667123","Digitosepia barosei","(Lipiński, 2020)","accepted",NA,220,"Species",1667123,"Digitosepia barosei","(Lipiński, 2020)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia barosei (Lipiński, 2020). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667123 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667123",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667126,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667126","Digitosepia dubia","(Adam & W. J. Rees, 1966)","accepted",NA,220,"Species",1667126,"Digitosepia dubia","(Adam & W. J. Rees, 1966)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia dubia (Adam & W. J. Rees, 1966). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667126 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667126",1,0,0,0,NA,"exact","2023-12-28T21:09:33.420Z"
1667127,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667127","Digitosepia faurei","(Roeleveld, 1972)","accepted",NA,220,"Species",1667127,"Digitosepia faurei","(Roeleveld, 1972)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia faurei (Roeleveld, 1972). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667127 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667127",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667125,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667125","Digitosepia robsoni","(Massy, 1927)","accepted",NA,220,"Species",1667125,"Digitosepia robsoni","(Massy, 1927)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia robsoni (Massy, 1927). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667125 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667125",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
